thread,activation,lock,kind,scope,executable,line,prefix,source,package,raw
"T1","A5","*","method","The COROUTINE class","RESUME","      ",">O>","  ""<>"" => ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A5","*","method","The COROUTINE class","RESUME","      ",">>>","  ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4"," ","method","The COROUTINE class","START","      ",">M>","          ""ROUTINE"" => ""The NIL object""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4"," ","method","The COROUTINE class","START","      ",">E>","          .NIL => ""The NIL object""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4"," ","method","The COROUTINE class","START","      ",">O>","          ""<>"" => ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4"," ","method","The COROUTINE class","START","      ",">>>","          ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4"," ","method","The COROUTINE class","START","   122","*-*","        when self~message <> .nil ","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4"," ","method","The COROUTINE class","START","      ",">V>","          SELF => ""a COROUTINE""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4"," ","method","The COROUTINE class","START","      ",">M>","          ""MESSAGE"" => ""The NIL object""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4"," ","method","The COROUTINE class","START","      ",">E>","          .NIL => ""The NIL object""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4"," ","method","The COROUTINE class","START","      ",">O>","          ""<>"" => ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4"," ","method","The COROUTINE class","START","      ",">>>","          ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4"," ","method","The COROUTINE class","START","   123","*-*","        otherwise","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4"," ","method","The COROUTINE class","START","   123","*-*","          self~doer~doWith(self~arguments)","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4"," ","method","The COROUTINE class","START","      ",">V>","            SELF => ""a COROUTINE""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4"," ","method","The COROUTINE class","START","      ",">M>","            ""DOER"" => ""a Routine""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4"," ","method","The COROUTINE class","START","      ",">V>","            SELF => ""a COROUTINE""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4"," ","method","The COROUTINE class","START","      ",">M>","            ""ARGUMENTS"" => ""an Array""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4"," ","method","The COROUTINE class","START","      ",">A>","            ""an Array""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
".",".",".",".",".",".",".",".",".",".","running coroutine"
"T2","A4"," ","method","The COROUTINE class","START","      ",">>>","            ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4"," ","method","The COROUTINE class","START","   124","*-*","      end","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4"," ","method","The COROUTINE class","START","   125","*-*","      guard on","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4","*","method","The COROUTINE class","START","   126","*-*","      if var(""result"") ","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4","*","method","The COROUTINE class","START","      ",">L>","        ""result""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4","*","method","The COROUTINE class","START","      ",">A>","        ""result""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4","*","method","The COROUTINE class","START","      ",">F>","        VAR => ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4","*","method","The COROUTINE class","START","      ",">>>","        ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4","*","method","The COROUTINE class","START","   126","*-*","        then","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4","*","method","The COROUTINE class","START","   126","*-*","          self~yieldLast(result)","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4","*","method","The COROUTINE class","START","      ",">V>","            SELF => ""a COROUTINE""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4","*","method","The COROUTINE class","START","      ",">V>","            RESULT => ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4","*","method","The COROUTINE class","START","      ",">A>","            ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A6","*","method","The COROUTINE class","YIELDLAST","      ",">I>","Method YIELDLAST with scope ""The COROUTINE class"" in package D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A6","*","method","The COROUTINE class","YIELDLAST","   181","*-*","expose status yieldValue","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A6","*","method","The COROUTINE class","YIELDLAST","   182","*-*","drop yieldValue","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A6","*","method","The COROUTINE class","YIELDLAST","   183","*-*","if status == .Coroutine~killed ","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A6","*","method","The COROUTINE class","YIELDLAST","      ",">V>","  STATUS => ""2""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A6","*","method","The COROUTINE class","YIELDLAST","      ",">E>","  .COROUTINE => ""The COROUTINE class""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A6","*","method","The COROUTINE class","YIELDLAST","      ",">M>","  ""KILLED"" => ""4""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A6","*","method","The COROUTINE class","YIELDLAST","      ",">O>","  ""=="" => ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A6","*","method","The COROUTINE class","YIELDLAST","      ",">>>","  ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A6","*","method","The COROUTINE class","YIELDLAST","   184","*-*","if arg() <> 0 ","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A6","*","method","The COROUTINE class","YIELDLAST","      ",">F>","  ARG => ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A6","*","method","The COROUTINE class","YIELDLAST","      ",">L>","  ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A6","*","method","The COROUTINE class","YIELDLAST","      ",">O>","  ""<>"" => ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A6","*","method","The COROUTINE class","YIELDLAST","      ",">>>","  ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A6","*","method","The COROUTINE class","YIELDLAST","   184","*-*","  then","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A6","*","method","The COROUTINE class","YIELDLAST","   184","*-*","    use strict arg yieldValue -- yieldValue will be returned to the coroutine's client by 'resume'","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A6","*","method","The COROUTINE class","YIELDLAST","      ",">>>","      ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A6","*","method","The COROUTINE class","YIELDLAST","      ",">=>","      YIELDVALUE <= ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4","*","method","The COROUTINE class","START","   128","*-*","      status = .Coroutine~completed","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4","*","method","The COROUTINE class","START","      ",">E>","        .COROUTINE => ""The COROUTINE class""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4","*","method","The COROUTINE class","START","      ",">M>","        ""COMPLETED"" => ""3""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4","*","method","The COROUTINE class","START","      ",">>>","        ""3""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4","*","method","The COROUTINE class","START","      ",">=>","        STATUS <= ""3""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4","*","method","The COROUTINE class","START","   129","*-*","  end","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4","*","method","The COROUTINE class","START","   130","*-*",".Coroutine~table~remove(self)","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4","*","method","The COROUTINE class","START","      ",">E>","  .COROUTINE => ""The COROUTINE class""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4","*","method","The COROUTINE class","START","      ",">M>","  ""TABLE"" => ""an IdentityTable""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4","*","method","The COROUTINE class","START","      ",">V>","  SELF => ""a COROUTINE""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4","*","method","The COROUTINE class","START","      ",">A>","  ""a COROUTINE""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4","*","method","The COROUTINE class","START","      ",">>>","  ""a COROUTINE""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A4","*","method","The COROUTINE class","START","   131","*-*","return","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A5","*","method","The COROUTINE class","RESUME","      ",">V>","  STATUS => ""3""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A5","*","method","The COROUTINE class","RESUME","      ",">E>","  .COROUTINE => ""The COROUTINE class""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A5","*","method","The COROUTINE class","RESUME","      ",">M>","  ""RUNNING"" => ""2""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A5","*","method","The COROUTINE class","RESUME","      ",">O>","  ""<>"" => ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A5","*","method","The COROUTINE class","RESUME","      ",">>>","  ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A5","*","method","The COROUTINE class","RESUME","   197","*-*","if status == .Coroutine~killed ","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A5","*","method","The COROUTINE class","RESUME","      ",">V>","  STATUS => ""3""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A5","*","method","The COROUTINE class","RESUME","      ",">E>","  .COROUTINE => ""The COROUTINE class""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A5","*","method","The COROUTINE class","RESUME","      ",">M>","  ""KILLED"" => ""4""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A5","*","method","The COROUTINE class","RESUME","      ",">O>","  ""=="" => ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A5","*","method","The COROUTINE class","RESUME","      ",">>>","  ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A5","*","method","The COROUTINE class","RESUME","   198","*-*","if var(""yieldValue"") ","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A5","*","method","The COROUTINE class","RESUME","      ",">L>","  ""yieldValue""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A5","*","method","The COROUTINE class","RESUME","      ",">A>","  ""yieldValue""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A5","*","method","The COROUTINE class","RESUME","      ",">F>","  VAR => ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A5","*","method","The COROUTINE class","RESUME","      ",">>>","  ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A5","*","method","The COROUTINE class","RESUME","   198","*-*","  then","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A5","*","method","The COROUTINE class","RESUME","   198","*-*","    return yieldValue","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A5","*","method","The COROUTINE class","RESUME","      ",">V>","      YIELDVALUE => ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A5","*","method","The COROUTINE class","RESUME","      ",">>>","      ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
".",".",".",".",".",".",".",".",".",".","1"
"T1","A7"," ","method","The COROUTINE class","RESUME","      ",">I>","Method RESUME with scope ""The COROUTINE class"" in package D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A7"," ","method","The COROUTINE class","RESUME","   190","*-*","expose status yieldValue","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A7"," ","method","The COROUTINE class","RESUME","   191","*-*","if status == .Coroutine~notStarted ","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A7"," ","method","The COROUTINE class","RESUME","      ",">V>","  STATUS => ""3""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A7"," ","method","The COROUTINE class","RESUME","      ",">E>","  .COROUTINE => ""The COROUTINE class""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A7"," ","method","The COROUTINE class","RESUME","      ",">M>","  ""NOTSTARTED"" => ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A7"," ","method","The COROUTINE class","RESUME","      ",">O>","  ""=="" => ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A7"," ","method","The COROUTINE class","RESUME","      ",">>>","  ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A7"," ","method","The COROUTINE class","RESUME","   192","*-*","if status == .Coroutine~killed ","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A7"," ","method","The COROUTINE class","RESUME","      ",">V>","  STATUS => ""3""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A7"," ","method","The COROUTINE class","RESUME","      ",">E>","  .COROUTINE => ""The COROUTINE class""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A7"," ","method","The COROUTINE class","RESUME","      ",">M>","  ""KILLED"" => ""4""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A7"," ","method","The COROUTINE class","RESUME","      ",">O>","  ""=="" => ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A7"," ","method","The COROUTINE class","RESUME","      ",">>>","  ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A7"," ","method","The COROUTINE class","RESUME","   193","*-*","if status == .Coroutine~completed ","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A7"," ","method","The COROUTINE class","RESUME","      ",">V>","  STATUS => ""3""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A7"," ","method","The COROUTINE class","RESUME","      ",">E>","  .COROUTINE => ""The COROUTINE class""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A7"," ","method","The COROUTINE class","RESUME","      ",">M>","  ""COMPLETED"" => ""3""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A7"," ","method","The COROUTINE class","RESUME","      ",">O>","  ""=="" => ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A7"," ","method","The COROUTINE class","RESUME","      ",">>>","  ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A7"," ","method","The COROUTINE class","RESUME","   193","*-*","  then","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A7"," ","method","The COROUTINE class","RESUME","   193","*-*","    return -- raise syntax 93.900 array (""Coroutine is completed"")","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
